team_name,league,country,season,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,Right Winger,27,Argentina,Man Utd,Premier League,England,63000000,FALSE,NA,Summer,47,47,15,3402
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Layvin Kurzawa,https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710,Left-Back,22,France,Monaco,Ligue 1,Monaco,25000000,FALSE,NA,Summer,52,25,3,2009
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Serge Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032,Right-Back,22,Cote d'Ivoire,Toulouse,Ligue 1,France,10000000,FALSE,NA,Summer,44,33,4,2919
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Kevin Trapp,https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672,Goalkeeper,25,Germany,E. Frankfurt,Bundesliga,Germany,9500000,FALSE,NA,Summer,49,46,0,4095
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Benjamin Stambouli,https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160,Defensive Midfield,24,France,Spurs,Premier League,England,8600000,FALSE,NA,Summer,53,39,0,2314
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Alphonse Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,Goalkeeper,22,France,SC Bastia,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Youssouf Sabaly,https://www.transfermarkt.com/youssouf-sabaly/profil/spieler/135492,Right-Back,22,Senegal,Thonon Évian,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,2,0,0,0
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Presnel Kimpembe,https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041,Centre-Back,19,France,Paris SG B,National 2 - Grp. A,France,NA,FALSE,-,Summer,20,9,0,695
Paris Saint-Germain,Ligue 1,France,2015,Departures,Yohan Cabaye,https://www.transfermarkt.com/yohan-cabaye/profil/spieler/29434,Central Midfield,29,France,Crystal Palace,Premier League,England,13900000,FALSE,NA,Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Departures,Lucas Digne,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,Left-Back,22,France,AS Roma,Serie A,Italy,2500000,TRUE,NA,Summer,1,0,0,0
Paris Saint-Germain,Ligue 1,France,2015,Departures,Mike Maignan,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,Goalkeeper,20,France,LOSC Lille,Ligue 1,France,1000000,FALSE,NA,Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Departures,Alphonse Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,Goalkeeper,22,France,Villarreal,LaLiga,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Departures,Youssouf Sabaly,https://www.transfermarkt.com/youssouf-sabaly/profil/spieler/135492,Right-Back,22,Senegal,FC Nantes,Ligue 1,France,NA,TRUE,loan transfer,Summer,2,0,0,0
Paris Saint-Germain,Ligue 1,France,2015,Departures,Mory Diaw,https://www.transfermarkt.com/mory-diaw/profil/spieler/164904,Goalkeeper,22,France,Mafra,Liga Sabseg,Portugal,0,FALSE,NA,Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Departures,Jean-Christophe Bahebeck,https://www.transfermarkt.com/jean-christophe-bahebeck/profil/spieler/164897,Centre-Forward,22,France,Saint-Étienne,Ligue 1,France,NA,TRUE,loan transfer,Summer,1,1,0,8
Paris Saint-Germain,Ligue 1,France,2015,Departures,Serge Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032,Right-Back,22,Cote d'Ivoire,Toulouse,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,44,33,4,2919
Paris Saint-Germain,Ligue 1,France,2015,Departures,Zoumana Camara,https://www.transfermarkt.com/zoumana-camara/profil/spieler/5474,Centre-Back,36,France,NA,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Departures,Jérémi Kimmakon,https://www.transfermarkt.com/jeremi-kimmakon/profil/spieler/189435,Right Winger,21,Cote d'Ivoire,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Paris Saint-Germain,Ligue 1,France,2015,Arrivals,Christopher Nkunku,https://www.transfermarkt.com/christopher-nkunku/profil/spieler/344381,Attacking Midfield,18,France,Paris SG B,National 2 - Grp. A,France,NA,FALSE,-,Winter,15,6,0,332
Paris Saint-Germain,Ligue 1,France,2015,Departures,Ezequiel Lavezzi,https://www.transfermarkt.com/ezequiel-lavezzi/profil/spieler/50570,Second Striker,30,Argentina,HB FC,Super League,China,5500000,FALSE,NA,Winter,30,24,3,804
Olympique Lyon,Ligue 1,France,2015,Arrivals,Sergi Darder,https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,Central Midfield,21,Spain,Málaga CF,LaLiga,Spain,13100000,FALSE,NA,Summer,43,35,3,2083
Olympique Lyon,Ligue 1,France,2015,Arrivals,Mapou Yanga-Mbiwa,https://www.transfermarkt.com/mapou-yanga-mbiwa/profil/spieler/57480,Centre-Back,26,France,AS Roma,Serie A,Italy,9400000,FALSE,NA,Summer,38,35,2,3027
Olympique Lyon,Ligue 1,France,2015,Arrivals,Mathieu Valbuena,https://www.transfermarkt.com/mathieu-valbuena/profil/spieler/40687,Attacking Midfield,30,France,Dynamo Moscow,Premier Liga,Russia,6000000,FALSE,NA,Summer,34,33,2,2359
Olympique Lyon,Ligue 1,France,2015,Arrivals,Claudio Beauvue,https://www.transfermarkt.com/claudio-beauvue/profil/spieler/58818,Centre-Forward,27,Guadeloupe,Guingamp,Ligue 1,France,6000000,FALSE,NA,Summer,29,29,8,1825
Olympique Lyon,Ligue 1,France,2015,Arrivals,Rafael,https://www.transfermarkt.com/rafael/profil/spieler/61892,Right-Back,25,Brazil,Man Utd,Premier League,England,3200000,FALSE,NA,Summer,31,27,1,1881
Olympique Lyon,Ligue 1,France,2015,Arrivals,Lucas Tousart,https://www.transfermarkt.com/lucas-tousart/profil/spieler/353948,Defensive Midfield,18,France,Valenciennes FC,Ligue 2,France,2600000,FALSE,NA,Summer,2,1,0,61
Olympique Lyon,Ligue 1,France,2015,Arrivals,Olivier Kemen,https://www.transfermarkt.com/olivier-kemen/profil/spieler/243725,Central Midfield,19,France,Newcastle U23,Premier League 2,England,800000,FALSE,NA,Summer,4,2,0,105
Olympique Lyon,Ligue 1,France,2015,Arrivals,Jérémy Morel,https://www.transfermarkt.com/jeremy-morel/profil/spieler/23960,Centre-Back,31,Madagascar,Marseille,Ligue 1,France,0,FALSE,NA,Summer,47,40,0,3308
Olympique Lyon,Ligue 1,France,2015,Arrivals,Jérémy Frick,https://www.transfermarkt.com/jeremy-frick/profil/spieler/170344,Goalkeeper,22,Switzerland,Servette FC,Challenge League,Switzerland,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Arrivals,Louis Nganioni,https://www.transfermarkt.com/louis-nganioni/profil/spieler/182909,Left-Back,20,France,Olymp. Lyon B,National 2 - Grp. B,France,NA,FALSE,-,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Arrivals,Aldo Kalulu,https://www.transfermarkt.com/aldo-kalulu/profil/spieler/292822,Right Winger,19,France,Olymp. Lyon B,National 2 - Grp. B,France,NA,FALSE,-,Summer,19,14,2,373
Olympique Lyon,Ligue 1,France,2015,Departures,Clinton N'Jie,https://www.transfermarkt.com/clinton-njie/profil/spieler/241119,Right Winger,22,Cameroon,Spurs,Premier League,England,14100000,FALSE,NA,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Farès Bahlouli,https://www.transfermarkt.com/fares-bahlouli/profil/spieler/190333,Attacking Midfield,20,France,Monaco,Ligue 1,Monaco,3500000,FALSE,NA,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Mohamed Yattara,https://www.transfermarkt.com/mohamed-yattara/profil/spieler/126542,Centre-Forward,21,Guinea,Standard Liège,Jupiler Pro League,Belgium,2200000,FALSE,NA,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Yassine Benzia,https://www.transfermarkt.com/yassine-benzia/profil/spieler/187847,Attacking Midfield,20,Algeria,LOSC Lille,Ligue 1,France,1000000,FALSE,NA,Summer,2,1,0,67
Olympique Lyon,Ligue 1,France,2015,Departures,Mehdi Zeffane,https://www.transfermarkt.com/mehdi-zeffane/profil/spieler/118303,Right-Back,23,Algeria,Stade Rennais,Ligue 1,France,1000000,FALSE,NA,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Jérémy Frick,https://www.transfermarkt.com/jeremy-frick/profil/spieler/170344,Goalkeeper,22,Switzerland,FC Biel-Bienne,Challenge League,Switzerland,0,FALSE,NA,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Louis Nganioni,https://www.transfermarkt.com/louis-nganioni/profil/spieler/182909,Left-Back,20,France,FC Utrecht,Eredivisie,Netherlands,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Yoann Gourcuff,https://www.transfermarkt.com/yoann-gourcuff/profil/spieler/18912,Attacking Midfield,28,France,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Mouhamadou Dabo,https://www.transfermarkt.com/mouhamadou-dabo/profil/spieler/33914,Right-Back,28,France,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Sidy Koné,https://www.transfermarkt.com/sidy-kone/profil/spieler/157166,Defensive Midfield,23,Mali,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Olympique Lyon,Ligue 1,France,2015,Departures,Claudio Beauvue,https://www.transfermarkt.com/claudio-beauvue/profil/spieler/58818,Centre-Forward,27,Guadeloupe,Celta de Vigo,LaLiga,Spain,5000000,FALSE,NA,Winter,29,29,8,1825
Olympique Lyon,Ligue 1,France,2015,Departures,Lindsay Rose,https://www.transfermarkt.com/lindsay-rose/profil/spieler/135490,Centre-Back,23,Mauritius,FC Lorient,Ligue 1,France,NA,TRUE,loan transfer,Winter,9,1,0,90
Olympique Lyon,Ligue 1,France,2015,Departures,Milan Bisevac,https://www.transfermarkt.com/milan-bisevac/profil/spieler/24661,Centre-Back,32,Serbia,Lazio,Serie A,Italy,0,FALSE,NA,Winter,13,8,0,637
AS Monaco,Ligue 1,France,2015,Arrivals,Ivan Cavaleiro,https://www.transfermarkt.com/ivan-cavaleiro/profil/spieler/149716,Right Winger,21,Angola,Benfica,Liga Bwin,Portugal,15000000,FALSE,NA,Summer,27,19,3,975
AS Monaco,Ligue 1,France,2015,Arrivals,Adama Traoré,https://www.transfermarkt.com/adama-traore/profil/spieler/262608,Central Midfield,20,Mali,LOSC Lille,Ligue 1,France,14000000,FALSE,NA,Summer,13,8,0,497
AS Monaco,Ligue 1,France,2015,Arrivals,Rony Lopes,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694,Right Winger,19,Portugal,Man City,Premier League,England,12000000,FALSE,NA,Summer,8,2,0,115
AS Monaco,Ligue 1,France,2015,Arrivals,Gabriel Boschilia,https://www.transfermarkt.com/gabriel-boschilia/profil/spieler/288496,Attacking Midfield,19,Brazil,São Paulo,Série A,Brazil,9060000,FALSE,NA,Summer,17,6,0,234
AS Monaco,Ligue 1,France,2015,Arrivals,Guido Carrillo,https://www.transfermarkt.com/guido-carrillo/profil/spieler/184672,Centre-Forward,24,Argentina,Estudiantes,Liga Profesional,Argentina,9000000,FALSE,NA,Summer,45,40,5,1871
AS Monaco,Ligue 1,France,2015,Arrivals,Fabinho,https://www.transfermarkt.com/fabinho/profil/spieler/225693,Defensive Midfield,21,Brazil,Rio Ave FC,Liga Bwin,Portugal,6000000,FALSE,NA,Summer,47,47,8,4231
AS Monaco,Ligue 1,France,2015,Arrivals,Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,Left Winger,18,France,Saint-Étienne,Ligue 1,France,5000000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Gil Dias,https://www.transfermarkt.com/gil-dias/profil/spieler/329723,Left-Back,18,Portugal,Braga B,Liga Sabseg,Portugal,5000000,FALSE,NA,Summer,1,0,0,0
AS Monaco,Ligue 1,France,2015,Arrivals,Corentin Jean,https://www.transfermarkt.com/corentin-jean/profil/spieler/20463,Centre-Forward,19,France,Troyes,Ligue 1,France,4000000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Thomas Lemar,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,Attacking Midfield,19,France,SM Caen,Ligue 1,France,4000000,FALSE,NA,Summer,36,34,5,2191
AS Monaco,Ligue 1,France,2015,Arrivals,Farès Bahlouli,https://www.transfermarkt.com/fares-bahlouli/profil/spieler/190333,Attacking Midfield,20,France,Olympique Lyon,Ligue 1,France,3500000,FALSE,NA,Summer,18,11,2,268
AS Monaco,Ligue 1,France,2015,Arrivals,Stephan El Shaarawy,https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529,Left Winger,22,Italy,AC Milan,Serie A,Italy,2000000,TRUE,NA,Summer,28,24,3,1110
AS Monaco,Ligue 1,France,2015,Arrivals,Hélder Costa,https://www.transfermarkt.com/helder-costa/profil/spieler/173900,Right Winger,21,Angola,Benfica,Liga Bwin,Portugal,NA,TRUE,loan transfer,Summer,31,28,5,1609
AS Monaco,Ligue 1,France,2015,Arrivals,Fábio Coentrão,https://www.transfermarkt.com/fabio-coentrao/profil/spieler/33648,Left-Back,27,Portugal,Real Madrid,LaLiga,Spain,NA,TRUE,loan transfer,Summer,19,19,3,1408
AS Monaco,Ligue 1,France,2015,Arrivals,Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Central Midfield,20,Croatia,Chelsea,Premier League,England,NA,TRUE,loan transfer,Summer,38,29,7,1810
AS Monaco,Ligue 1,France,2015,Arrivals,Radamel Falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,Centre-Forward,29,Colombia,Man Utd,Premier League,England,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Lucas Ocampos,https://www.transfermarkt.com/lucas-ocampos/profil/spieler/189441,Left Winger,20,Argentina,Marseille,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Delvin N'Dinga,https://www.transfermarkt.com/delvin-ndinga/profil/spieler/77835,Defensive Midfield,27,Congo,Olympiacos,Super League 1,Greece,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Nicolas Isimat-Mirin,https://www.transfermarkt.com/nicolas-isimat-mirin/profil/spieler/147846,Centre-Back,23,France,PSV Eindhoven,Eredivisie,Netherlands,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Mounir Obbadi,https://www.transfermarkt.com/mounir-obbadi/profil/spieler/29311,Central Midfield,32,Morocco,Hellas Verona,Serie A,Italy,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Paul Nardi,https://www.transfermarkt.com/paul-nardi/profil/spieler/189744,Goalkeeper,21,France,AS Nancy,Ligue 2,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,47,6,0,570
AS Monaco,Ligue 1,France,2015,Arrivals,Borja López,https://www.transfermarkt.com/borja-lopez/profil/spieler/214770,Centre-Back,21,Spain,Dep. La Coruña,LaLiga,Spain,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Gaetano Monachello,https://www.transfermarkt.com/gaetano-monachello/profil/spieler/162952,Centre-Forward,21,Italy,Virtus Lanciano,Serie B,Italy,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Edgar Salli,https://www.transfermarkt.com/edgar-salli/profil/spieler/184915,Right Winger,22,Cameroon,Coimbra,Liga Bwin,Portugal,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Jonathan Mexique,https://www.transfermarkt.com/jonathan-mexique/profil/spieler/182823,Defensive Midfield,20,France,Monaco B,National 2 - Grp. C,Monaco,NA,FALSE,-,Summer,3,0,0,0
AS Monaco,Ligue 1,France,2015,Arrivals,Raphaël Diarra,https://www.transfermarkt.com/raphael-diarra/profil/spieler/290940,Centre-Back,20,France,Monaco B,National 2 - Grp. C,Monaco,NA,FALSE,-,Summer,2,1,0,25
AS Monaco,Ligue 1,France,2015,Departures,Anthony Martial,https://www.transfermarkt.com/anthony-martial/profil/spieler/182877,Centre-Forward,19,France,Man Utd,Premier League,England,60000000,FALSE,NA,Summer,8,7,1,535
AS Monaco,Ligue 1,France,2015,Departures,Geoffrey Kondogbia,https://www.transfermarkt.com/geoffrey-kondogbia/profil/spieler/127189,Defensive Midfield,22,Central African Republic,Inter,Serie A,Italy,36000000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Layvin Kurzawa,https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710,Left-Back,22,France,Paris SG,Ligue 1,France,25000000,FALSE,NA,Summer,6,6,3,471
AS Monaco,Ligue 1,France,2015,Departures,Aymen Abdennour,https://www.transfermarkt.com/aymen-abdennour/profil/spieler/108830,Centre-Back,26,Tunisia,Valencia,LaLiga,Spain,22000000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Yannick Carrasco,https://www.transfermarkt.com/yannick-carrasco/profil/spieler/140776,Left Winger,21,Belgium,Atlético Madrid,LaLiga,Spain,15000000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Lucas Ocampos,https://www.transfermarkt.com/lucas-ocampos/profil/spieler/189441,Left Winger,20,Argentina,Marseille,Ligue 1,France,7500000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Radamel Falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,Centre-Forward,29,Colombia,Chelsea,Premier League,England,7000000,TRUE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Nicolas Isimat-Mirin,https://www.transfermarkt.com/nicolas-isimat-mirin/profil/spieler/147846,Centre-Back,23,France,PSV Eindhoven,Eredivisie,Netherlands,2400000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Gaetano Monachello,https://www.transfermarkt.com/gaetano-monachello/profil/spieler/162952,Centre-Forward,21,Italy,Atalanta BC,Serie A,Italy,500000,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Valère Germain,https://www.transfermarkt.com/valere-germain/profil/spieler/60540,Centre-Forward,25,France,OGC Nice,Ligue 1,France,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Corentin Jean,https://www.transfermarkt.com/corentin-jean/profil/spieler/20463,Centre-Forward,19,France,Troyes,Ligue 1,France,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,Left Winger,18,France,Hannover 96,Bundesliga,Germany,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Abdou Diallo,https://www.transfermarkt.com/abdou-diallo/profil/spieler/229005,Left-Back,19,Senegal,Zulte Waregem,Jupiler Pro League,Belgium,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Dylan Bahamboula,https://www.transfermarkt.com/dylan-bahamboula/profil/spieler/290928,Attacking Midfield,20,Congo,Paris FC,Ligue 2,France,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Mounir Obbadi,https://www.transfermarkt.com/mounir-obbadi/profil/spieler/29311,Central Midfield,32,Morocco,LOSC Lille,Ligue 1,France,0,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Dimitar Berbatov,https://www.transfermarkt.com/dimitar-berbatov/profil/spieler/65,Centre-Forward,34,Bulgaria,PAOK Salonika,Super League 1,Greece,0,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Marc-Aurèle Caillard,https://www.transfermarkt.com/marc-aurele-caillard/profil/spieler/205465,Goalkeeper,21,France,Clermont Foot,Ligue 2,France,0,FALSE,NA,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Delvin N'Dinga,https://www.transfermarkt.com/delvin-ndinga/profil/spieler/77835,Defensive Midfield,27,Congo,Loko Moscow,Premier Liga,Russia,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Borja López,https://www.transfermarkt.com/borja-lopez/profil/spieler/214770,Centre-Back,21,Spain,Arouca,Liga Bwin,Portugal,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Edgar Salli,https://www.transfermarkt.com/edgar-salli/profil/spieler/184915,Right Winger,23,Cameroon,FC St. Gallen,Super League,Switzerland,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Alain Traoré,https://www.transfermarkt.com/alain-traore/profil/spieler/43242,Attacking Midfield,26,Burkina Faso,FC Lorient,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Maarten Stekelenburg,https://www.transfermarkt.com/maarten-stekelenburg/profil/spieler/4311,Goalkeeper,32,Netherlands,Fulham,Championship,England,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Matheus Carvalho,https://www.transfermarkt.com/matheus-carvalho/profil/spieler/180704,Right Winger,23,Brazil,Fluminense,Série A,Brazil,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Fabinho,https://www.transfermarkt.com/fabinho/profil/spieler/225693,Defensive Midfield,21,Brazil,Rio Ave FC,Liga Bwin,Portugal,NA,TRUE,"End of loan Jun 30, 2015",Summer,47,47,8,4231
AS Monaco,Ligue 1,France,2015,Arrivals,Jemerson,https://www.transfermarkt.com/jemerson/profil/spieler/258254,Centre-Back,23,Brazil,Atlético-MG,Série A,Brazil,11000000,FALSE,NA,Winter,12,5,0,378
AS Monaco,Ligue 1,France,2015,Arrivals,Vágner Love,https://www.transfermarkt.com/vagner-love/profil/spieler/18829,Centre-Forward,31,Brazil,Corinthians,Série A,Brazil,1500000,FALSE,NA,Winter,17,13,4,813
AS Monaco,Ligue 1,France,2015,Arrivals,Borja López,https://www.transfermarkt.com/borja-lopez/profil/spieler/214770,Centre-Back,21,Spain,Arouca,Liga Bwin,Portugal,NA,TRUE,"End of loan Jan 25, 2016",Winter,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Arrivals,Kylian Mbappé,https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,Centre-Forward,16,France,Monaco U19,NA,Monaco,NA,FALSE,-,Winter,17,14,1,496
AS Monaco,Ligue 1,France,2015,Departures,Rony Lopes,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694,Right Winger,20,Portugal,LOSC Lille,Ligue 1,France,NA,TRUE,loan transfer,Winter,8,2,0,115
AS Monaco,Ligue 1,France,2015,Departures,Gabriel Boschilia,https://www.transfermarkt.com/gabriel-boschilia/profil/spieler/288496,Attacking Midfield,19,Brazil,Standard Liège,Jupiler Pro League,Belgium,NA,TRUE,loan transfer,Winter,17,6,0,234
AS Monaco,Ligue 1,France,2015,Departures,Gil Dias,https://www.transfermarkt.com/gil-dias/profil/spieler/329723,Left-Back,19,Portugal,Varzim,Liga Sabseg,Portugal,NA,TRUE,loan transfer,Winter,1,0,0,0
AS Monaco,Ligue 1,France,2015,Departures,Borja López,https://www.transfermarkt.com/borja-lopez/profil/spieler/214770,Centre-Back,21,Spain,Barcelona B,2ª B - Grupo III,Spain,0,FALSE,NA,Winter,NA,NA,NA,NA
AS Monaco,Ligue 1,France,2015,Departures,Stephan El Shaarawy,https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529,Left Winger,23,Italy,AC Milan,Serie A,Italy,NA,TRUE,"End of loan Jan 25, 2016",Winter,28,24,3,1110
Olympique Marseille,Ligue 1,France,2015,Arrivals,Lucas Ocampos,https://www.transfermarkt.com/lucas-ocampos/profil/spieler/189441,Left Winger,20,Argentina,Monaco,Ligue 1,Monaco,7500000,FALSE,NA,Summer,33,25,4,1328
Olympique Marseille,Ligue 1,France,2015,Arrivals,Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,Centre-Back,20,Netherlands,Man City,Premier League,England,5000000,FALSE,NA,Summer,47,36,1,3056
Olympique Marseille,Ligue 1,France,2015,Arrivals,Bouna Sarr,https://www.transfermarkt.com/bouna-sarr/profil/spieler/190685,Right-Back,23,Senegal,FC Metz,Ligue 2,France,2000000,FALSE,NA,Summer,44,33,3,1294
Olympique Marseille,Ligue 1,France,2015,Arrivals,Rolando,https://www.transfermarkt.com/rolando/profil/spieler/27300,Centre-Back,30,Portugal,FC Porto,Liga Bwin,Portugal,1500000,FALSE,NA,Summer,42,29,1,2442
Olympique Marseille,Ligue 1,France,2015,Arrivals,Georges-Kevin N'Koudou,https://www.transfermarkt.com/georges-kevin-nkoudou/profil/spieler/215679,Left Winger,20,France,FC Nantes,Ligue 1,France,1500000,FALSE,NA,Summer,43,41,10,3007
Olympique Marseille,Ligue 1,France,2015,Arrivals,Mauricio Isla,https://www.transfermarkt.com/mauricio-isla/profil/spieler/43722,Right-Back,27,Chile,Juventus,Serie A,Italy,1000000,TRUE,NA,Summer,41,38,2,3116
Olympique Marseille,Ligue 1,France,2015,Arrivals,Lucas Silva,https://www.transfermarkt.com/lucas-silva/profil/spieler/218118,Defensive Midfield,22,Brazil,Real Madrid,LaLiga,Spain,650000,TRUE,NA,Summer,42,33,0,1729
Olympique Marseille,Ligue 1,France,2015,Arrivals,Rémy Cabella,https://www.transfermarkt.com/remy-cabella/profil/spieler/113707,Attacking Midfield,25,France,Newcastle,Premier League,England,600000,TRUE,NA,Summer,46,45,6,3193
