team_name,league,country,season,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played
Tottenham Hotspur,Premier League,England,2015,Arrivals,Toby Alderweireld,https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710,Centre-Back,26,Belgium,Atlético Madrid,LaLiga,Spain,16000000,FALSE,NA,Summer,51,49,4,4410
Tottenham Hotspur,Premier League,England,2015,Arrivals,Clinton N'Jie,https://www.transfermarkt.com/clinton-njie/profil/spieler/241119,Right Winger,22,Cameroon,Olympique Lyon,Ligue 1,France,14100000,FALSE,NA,Summer,16,14,0,386
Tottenham Hotspur,Premier League,England,2015,Arrivals,Kevin Wimmer,https://www.transfermarkt.com/kevin-wimmer/profil/spieler/122675,Centre-Back,22,Austria,1. FC Köln,Bundesliga,Germany,6000000,FALSE,NA,Summer,39,21,0,1802
Tottenham Hotspur,Premier League,England,2015,Arrivals,Kieran Trippier,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810,Right-Back,24,England,Burnley,Championship,England,4900000,FALSE,NA,Summer,49,19,1,1628
Tottenham Hotspur,Premier League,England,2015,Arrivals,Lewis Holtby,https://www.transfermarkt.com/lewis-holtby/profil/spieler/55508,Central Midfield,24,Germany,Hamburger SV,Bundesliga,Germany,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Arrivals,Alex Pritchard,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,Attacking Midfield,23,England,West Brom,Premier League,England,NA,TRUE,"End of loan May 31, 2016",Summer,1,1,0,5
Tottenham Hotspur,Premier League,England,2015,Arrivals,DeAndre Yedlin,https://www.transfermarkt.com/deandre-yedlin/profil/spieler/255916,Right-Back,22,United States,Sunderland,Premier League,England,NA,TRUE,"End of loan May 31, 2016",Summer,0,0,0,0
Tottenham Hotspur,Premier League,England,2015,Arrivals,Tomislav Gomelt,https://www.transfermarkt.com/tomislav-gomelt/profil/spieler/210983,Central Midfield,20,Croatia,Bari,Serie B,Italy,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Arrivals,Jordan Archer,https://www.transfermarkt.com/jordan-archer/profil/spieler/177952,Goalkeeper,22,Scotland,Millwall,Championship,England,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Arrivals,Josh Onomah,https://www.transfermarkt.com/josh-onomah/profil/spieler/243589,Attacking Midfield,18,England,Spurs U18,NA,England,NA,FALSE,-,Summer,28,19,0,518
Tottenham Hotspur,Premier League,England,2015,Departures,Roberto Soldado,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870,Centre-Forward,30,Spain,Villarreal,LaLiga,Spain,16000000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Paulinho,https://www.transfermarkt.com/paulinho/profil/spieler/57229,Central Midfield,26,Brazil,GuaZ FC,Super League,China,14000000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,Defensive Midfield,26,France,Watford,Premier League,England,8900000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Benjamin Stambouli,https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160,Defensive Midfield,24,France,Paris SG,Ligue 1,France,8600000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Vlad Chiriches,https://www.transfermarkt.com/vlad-chiriches/profil/spieler/123261,Centre-Back,25,Romania,SSC Napoli,Serie A,Italy,7000000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Lewis Holtby,https://www.transfermarkt.com/lewis-holtby/profil/spieler/55508,Central Midfield,24,Germany,Hamburger SV,Bundesliga,Germany,6500000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Aaron Lennon,https://www.transfermarkt.com/aaron-lennon/profil/spieler/14221,Right Winger,28,England,Everton,Premier League,England,6000000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Younès Kaboul,https://www.transfermarkt.com/younes-kaboul/profil/spieler/27114,Centre-Back,29,France,Sunderland,Premier League,England,4300000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Ryan Fredericks,https://www.transfermarkt.com/ryan-fredericks/profil/spieler/140191,Right-Back,22,England,Bristol City,Championship,England,250000,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Bongani Khumalo,https://www.transfermarkt.com/bongani-khumalo/profil/spieler/82215,Centre-Back,28,South Africa,SuperSport Utd.,DStv Premiership,South Africa,0,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Cristian Ceballos,https://www.transfermarkt.com/cristian-ceballos/profil/spieler/166640,Left Winger,22,Spain,Charlton,Championship,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Tomislav Gomelt,https://www.transfermarkt.com/tomislav-gomelt/profil/spieler/210983,Central Midfield,20,Croatia,Bari,Serie B,Italy,0,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Jonathan Miles,https://www.transfermarkt.com/jonathan-miles/profil/spieler/243587,Goalkeeper,22,England,Ebbsfleet,NA,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Jordan Archer,https://www.transfermarkt.com/jordan-archer/profil/spieler/177952,Goalkeeper,22,Scotland,Millwall,League One,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,DeAndre Yedlin,https://www.transfermarkt.com/deandre-yedlin/profil/spieler/255916,Right-Back,22,United States,Sunderland,Premier League,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Tottenham Hotspur,Premier League,England,2015,Departures,Grant Hall,https://www.transfermarkt.com/grant-hall/profil/spieler/124845,Centre-Back,23,England,QPR,Championship,England,NA,FALSE,?,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Emmanuel Adebayor,https://www.transfermarkt.com/emmanuel-adebayor/profil/spieler/8883,Centre-Forward,31,Togo,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Brad Friedel,https://www.transfermarkt.com/brad-friedel/profil/spieler/3476,Goalkeeper,44,United States,NA,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Tottenham Hotspur,Premier League,England,2015,Departures,Andros Townsend,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,Right Winger,24,England,Newcastle,Premier League,England,15700000,FALSE,NA,Winter,14,7,0,300
Tottenham Hotspur,Premier League,England,2015,Departures,Alex Pritchard,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,Attacking Midfield,22,England,West Brom,Premier League,England,NA,TRUE,loan transfer,Winter,1,1,0,5
Tottenham Hotspur,Premier League,England,2015,Departures,Federico Fazio,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,Centre-Back,28,Argentina,Sevilla FC,LaLiga,Spain,NA,TRUE,loan transfer,Winter,6,1,0,90
Everton FC,Premier League,England,2015,Arrivals,Ramiro Funes Mori,https://www.transfermarkt.com/ramiro-funes-mori/profil/spieler/11111,Centre-Back,24,Argentina,River Plate,Liga Profesional,Argentina,12900000,FALSE,NA,Summer,40,37,5,2985
Everton FC,Premier League,England,2015,Arrivals,Gerard Deulofeu,https://www.transfermarkt.com/gerard-deulofeu/profil/spieler/129476,Left Winger,21,Spain,Barcelona,LaLiga,Spain,6000000,FALSE,NA,Summer,44,33,4,1835
Everton FC,Premier League,England,2015,Arrivals,Aaron Lennon,https://www.transfermarkt.com/aaron-lennon/profil/spieler/14221,Right Winger,28,England,Spurs,Premier League,England,6000000,FALSE,NA,Summer,42,31,6,2056
Everton FC,Premier League,England,2015,Arrivals,Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,Centre-Back,18,England,Barnsley FC,League One,England,1400000,FALSE,NA,Summer,3,0,0,0
Everton FC,Premier League,England,2015,Arrivals,Leandro Rodríguez,https://www.transfermarkt.com/leandro-rodriguez/profil/spieler/238988,Centre-Forward,22,Uruguay,River Plate,Primera División,Uruguay,700000,FALSE,NA,Summer,2,1,0,1
Everton FC,Premier League,England,2015,Arrivals,Tom Cleverley,https://www.transfermarkt.com/tom-cleverley/profil/spieler/73484,Central Midfield,25,England,Man Utd,Premier League,England,0,FALSE,NA,Summer,34,30,2,2319
Everton FC,Premier League,England,2015,Arrivals,Aiden McGeady,https://www.transfermarkt.com/aiden-mcgeady/profil/spieler/21333,Left Winger,30,Ireland,Sheff Wed,Championship,England,NA,TRUE,"End of loan May 31, 2016",Summer,3,1,0,45
Everton FC,Premier League,England,2015,Arrivals,Luke Garbutt,https://www.transfermarkt.com/luke-garbutt/profil/spieler/110860,Left-Back,23,England,Fulham,Championship,England,NA,TRUE,"End of loan May 31, 2016",Summer,0,0,0,0
Everton FC,Premier League,England,2015,Arrivals,Leandro Rodríguez,https://www.transfermarkt.com/leandro-rodriguez/profil/spieler/238988,Centre-Forward,23,Uruguay,Brentford,Championship,England,NA,TRUE,"End of loan Apr 14, 2016",Summer,2,1,0,1
Everton FC,Premier League,England,2015,Arrivals,Conor McAleny,https://www.transfermarkt.com/conor-mcaleny/profil/spieler/121260,Centre-Forward,23,England,Wigan,League One,England,NA,TRUE,"End of loan May 31, 2016",Summer,2,0,0,0
Everton FC,Premier League,England,2015,Arrivals,Matthew Pennington,https://www.transfermarkt.com/matthew-pennington/profil/spieler/220755,Centre-Back,21,England,Walsall,League One,England,NA,TRUE,"End of loan Apr 22, 2016",Summer,8,6,0,389
Everton FC,Premier League,England,2015,Arrivals,Felipe Mattioni,https://www.transfermarkt.com/felipe-mattioni/profil/spieler/52432,Right-Back,27,Brazil,Without Club,NA,NA,NA,FALSE,-,Summer,0,0,0,0
Everton FC,Premier League,England,2015,Departures,Felipe Mattioni,https://www.transfermarkt.com/felipe-mattioni/profil/spieler/52432,Right-Back,27,Brazil,Doncaster,League One,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Everton FC,Premier League,England,2015,Departures,Conor McAleny,https://www.transfermarkt.com/conor-mcaleny/profil/spieler/121260,Centre-Forward,23,England,Charlton,Championship,England,NA,TRUE,loan transfer,Summer,2,0,0,0
Everton FC,Premier League,England,2015,Departures,Francisco Júnior,https://www.transfermarkt.com/francisco-junior/profil/spieler/215840,Central Midfield,23,Guinea-Bissau,Wigan,League One,England,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,Antolín Alcaraz,https://www.transfermarkt.com/antolin-alcaraz/profil/spieler/14259,Centre-Back,33,Paraguay,UD Las Palmas,LaLiga,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,Sylvain Distin,https://www.transfermarkt.com/sylvain-distin/profil/spieler/3356,Centre-Back,37,France,Bournemouth,Premier League,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,John Lundstram,https://www.transfermarkt.com/john-lundstram/profil/spieler/156941,Central Midfield,21,England,Oxford United,League Two,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,Ben McLaughlin,https://www.transfermarkt.com/ben-mclaughlin/profil/spieler/203828,Right-Back,20,Ireland,Derry City,Premier Division,Northern Ireland,0,FALSE,NA,Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,Luke Garbutt,https://www.transfermarkt.com/luke-garbutt/profil/spieler/110860,Left-Back,22,England,Fulham,Championship,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Everton FC,Premier League,England,2015,Departures,Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,Left Winger,23,Ghana,Chelsea,Premier League,England,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,Curtis Langton,https://www.transfermarkt.com/curtis-langton/profil/spieler/242413,Centre-Back,19,England,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Arrivals,Oumar Niasse,https://www.transfermarkt.com/oumar-niasse/profil/spieler/209781,Centre-Forward,25,Senegal,Loko Moscow,Premier Liga,Russia,17900000,FALSE,NA,Winter,13,7,0,151
Everton FC,Premier League,England,2015,Arrivals,Shani Tarashaj,https://www.transfermarkt.com/shani-tarashaj/profil/spieler/184381,Second Striker,20,Switzerland,Grasshoppers,Super League,Switzerland,4000000,FALSE,NA,Winter,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Arrivals,Felipe Mattioni,https://www.transfermarkt.com/felipe-mattioni/profil/spieler/52432,Right-Back,27,Brazil,Doncaster,League One,England,NA,TRUE,"End of loan Jan 3, 2016",Winter,0,0,0,0
Everton FC,Premier League,England,2015,Arrivals,Francisco Júnior,https://www.transfermarkt.com/francisco-junior/profil/spieler/215840,Central Midfield,23,Guinea-Bissau,Wigan,League One,England,NA,TRUE,"End of loan Jan 16, 2016",Winter,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Arrivals,Conor McAleny,https://www.transfermarkt.com/conor-mcaleny/profil/spieler/121260,Centre-Forward,23,England,Charlton,Championship,England,NA,TRUE,"End of loan Nov 7, 2015",Winter,2,0,0,0
Everton FC,Premier League,England,2015,Arrivals,Felipe Mattioni,https://www.transfermarkt.com/felipe-mattioni/profil/spieler/52432,Right-Back,27,Brazil,Without Club,NA,NA,NA,FALSE,-,Winter,0,0,0,0
Everton FC,Premier League,England,2015,Arrivals,Matthew Pennington,https://www.transfermarkt.com/matthew-pennington/profil/spieler/220755,Centre-Back,21,England,Everton U23,Premier League 2,England,NA,FALSE,-,Winter,8,6,0,389
Everton FC,Premier League,England,2015,Departures,Steven Naismith,https://www.transfermarkt.com/steven-naismith/profil/spieler/12763,Second Striker,29,Scotland,Norwich,Premier League,England,11000000,FALSE,NA,Winter,21,13,4,596
Everton FC,Premier League,England,2015,Departures,Leandro Rodríguez,https://www.transfermarkt.com/leandro-rodriguez/profil/spieler/238988,Centre-Forward,23,Uruguay,Brentford,Championship,England,NA,TRUE,loan transfer,Winter,2,1,0,1
Everton FC,Premier League,England,2015,Departures,Felipe Mattioni,https://www.transfermarkt.com/felipe-mattioni/profil/spieler/52432,Right-Back,27,Brazil,Doncaster,League One,England,NA,TRUE,loan transfer,Winter,0,0,0,0
Everton FC,Premier League,England,2015,Departures,Matthew Pennington,https://www.transfermarkt.com/matthew-pennington/profil/spieler/220755,Centre-Back,21,England,Walsall,League One,England,NA,TRUE,loan transfer,Winter,8,6,0,389
Everton FC,Premier League,England,2015,Departures,Aiden McGeady,https://www.transfermarkt.com/aiden-mcgeady/profil/spieler/21333,Left Winger,29,Ireland,Sheff Wed,Championship,England,NA,TRUE,loan transfer,Winter,3,1,0,45
Everton FC,Premier League,England,2015,Departures,Shani Tarashaj,https://www.transfermarkt.com/shani-tarashaj/profil/spieler/184381,Second Striker,20,Switzerland,Grasshoppers,Super League,Switzerland,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
Everton FC,Premier League,England,2015,Departures,Conor McAleny,https://www.transfermarkt.com/conor-mcaleny/profil/spieler/121260,Centre-Forward,23,England,Wigan,League One,England,NA,TRUE,loan transfer,Winter,2,0,0,0
Everton FC,Premier League,England,2015,Departures,Francisco Júnior,https://www.transfermarkt.com/francisco-junior/profil/spieler/215840,Central Midfield,24,Guinea-Bissau,Strømsgodset,Eliteserien,Norway,NA,FALSE,?,Winter,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Arrivals,Georginio Wijnaldum,https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499,Central Midfield,24,Netherlands,PSV Eindhoven,Eredivisie,Netherlands,20000000,FALSE,NA,Summer,41,40,11,3347
Newcastle United,Premier League,England,2015,Arrivals,Aleksandar Mitrovic,https://www.transfermarkt.com/aleksandar-mitrovic/profil/spieler/51152,Centre-Forward,20,Serbia,RSC Anderlecht,Jupiler Pro League,Belgium,18500000,FALSE,NA,Summer,38,36,9,2230
Newcastle United,Premier League,England,2015,Arrivals,Florian Thauvin,https://www.transfermarkt.com/florian-thauvin/profil/spieler/184892,Right Winger,22,France,Marseille,Ligue 1,France,18350000,FALSE,NA,Summer,22,16,1,568
Newcastle United,Premier League,England,2015,Arrivals,Mbemba,https://www.transfermarkt.com/mbemba/profil/spieler/203348,Centre-Back,20,DR Congo,RSC Anderlecht,Jupiler Pro League,Belgium,12000000,FALSE,NA,Summer,36,35,0,3104
Newcastle United,Premier League,England,2015,Arrivals,Ivan Toney,https://www.transfermarkt.com/ivan-toney/profil/spieler/251664,Centre-Forward,19,England,Northampton,League Two,England,360000,FALSE,NA,Summer,8,4,0,41
Newcastle United,Premier League,England,2015,Arrivals,Davide Santon,https://www.transfermarkt.com/davide-santon/profil/spieler/84344,Right-Back,24,Italy,Inter,Serie A,Italy,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Arrivals,Sammy Ameobi,https://www.transfermarkt.com/sammy-ameobi/profil/spieler/92381,Left Winger,24,England,Cardiff,Championship,Wales,NA,TRUE,"End of loan May 31, 2016",Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Sylvain Marveaux,https://www.transfermarkt.com/sylvain-marveaux/profil/spieler/39909,Attacking Midfield,29,France,Guingamp,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,2,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Gaël Bigirimana,https://www.transfermarkt.com/gael-bigirimana/profil/spieler/158697,Central Midfield,21,Burundi,Rangers,Championship,Scotland,NA,TRUE,"End of loan Jun 1, 2015",Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Shane Ferguson,https://www.transfermarkt.com/shane-ferguson/profil/spieler/62052,Left Midfield,23,Northern Ireland,Rangers,Championship,Scotland,NA,TRUE,"End of loan Jun 1, 2015",Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Arrivals,Adam Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,Centre-Forward,19,England,Coventry,League One,England,NA,TRUE,"End of loan May 31, 2016",Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Haris Vuckic,https://www.transfermarkt.com/haris-vuckic/profil/spieler/76560,Centre-Forward,23,Slovenia,Wigan,League One,England,NA,TRUE,"End of loan May 31, 2016",Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Gaël Bigirimana,https://www.transfermarkt.com/gael-bigirimana/profil/spieler/158697,Central Midfield,22,Burundi,Coventry,League One,England,NA,TRUE,"End of loan May 31, 2016",Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Ivan Toney,https://www.transfermarkt.com/ivan-toney/profil/spieler/251664,Centre-Forward,20,England,Barnsley FC,League One,England,NA,TRUE,"End of loan May 31, 2016",Summer,8,4,0,41
Newcastle United,Premier League,England,2015,Arrivals,Freddie Woodman,https://www.transfermarkt.com/freddie-woodman/profil/spieler/226049,Goalkeeper,18,England,Crawley Town,League Two,England,NA,TRUE,"End of loan Oct 11, 2015",Summer,13,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Kevin Mbabu,https://www.transfermarkt.com/kevin-mbabu/profil/spieler/183321,Right-Back,20,Switzerland,Rangers,Championship,Scotland,NA,TRUE,"End of loan Jun 1, 2015",Summer,13,5,0,239
Newcastle United,Premier League,England,2015,Arrivals,Rolando Aarons,https://www.transfermarkt.com/rolando-aarons/profil/spieler/258188,Left Winger,19,England,Newcastle U23,Premier League 2,England,NA,FALSE,-,Summer,17,11,1,465
Newcastle United,Premier League,England,2015,Arrivals,Jamie Sterry,https://www.transfermarkt.com/jamie-sterry/profil/spieler/250431,Right-Back,19,England,Newcastle U23,Premier League 2,England,NA,FALSE,-,Summer,10,1,0,6
Newcastle United,Premier League,England,2015,Departures,Davide Santon,https://www.transfermarkt.com/davide-santon/profil/spieler/84344,Right-Back,24,Italy,Inter,Serie A,Italy,3700000,FALSE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Rémy Cabella,https://www.transfermarkt.com/remy-cabella/profil/spieler/113707,Attacking Midfield,25,France,Marseille,Ligue 1,France,600000,TRUE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Mehdi Abeid,https://www.transfermarkt.com/mehdi-abeid/profil/spieler/111036,Central Midfield,23,Algeria,Panathinaikos,Super League 1,Greece,600000,FALSE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Mike Williamson,https://www.transfermarkt.com/mike-williamson/profil/spieler/10642,Centre-Back,31,England,Wolves,Championship,England,NA,TRUE,loan transfer,Summer,7,2,1,180
Newcastle United,Premier League,England,2015,Departures,Shane Ferguson,https://www.transfermarkt.com/shane-ferguson/profil/spieler/62052,Left Midfield,24,Northern Ireland,Millwall,League One,England,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Freddie Woodman,https://www.transfermarkt.com/freddie-woodman/profil/spieler/226049,Goalkeeper,18,England,Crawley Town,League Two,England,NA,TRUE,loan transfer,Summer,13,0,0,0
Newcastle United,Premier League,England,2015,Departures,Jonás Gutiérrez,https://www.transfermarkt.com/jonas-gutierrez/profil/spieler/26443,Central Midfield,32,Argentina,Dep. La Coruña,LaLiga,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Ryan Taylor,https://www.transfermarkt.com/ryan-taylor/profil/spieler/33785,Right-Back,30,England,Hull City,Championship,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Jak Alnwick,https://www.transfermarkt.com/jak-alnwick/profil/spieler/128895,Goalkeeper,22,England,Port Vale,League One,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Adam Campbell,https://www.transfermarkt.com/adam-campbell/profil/spieler/204354,Second Striker,20,England,Notts County,League Two,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Sammy Ameobi,https://www.transfermarkt.com/sammy-ameobi/profil/spieler/92381,Left Winger,23,England,Cardiff,Championship,Wales,NA,TRUE,loan transfer,Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Departures,Haris Vuckic,https://www.transfermarkt.com/haris-vuckic/profil/spieler/76560,Centre-Forward,23,Slovenia,Wigan,League One,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Departures,Adam Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,Centre-Forward,18,England,Coventry,League One,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Newcastle United,Premier League,England,2015,Departures,Facundo Ferreyra,https://www.transfermarkt.com/facundo-ferreyra/profil/spieler/93795,Centre-Forward,24,Argentina,Shakhtar D.,Premier Liga,Ukraine,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Sylvain Marveaux,https://www.transfermarkt.com/sylvain-marveaux/profil/spieler/39909,Attacking Midfield,30,France,Without Club,NA,NA,NA,FALSE,-,Summer,2,0,0,0
Newcastle United,Premier League,England,2015,Departures,Gabriel Obertan,https://www.transfermarkt.com/gabriel-obertan/profil/spieler/43261,Attacking Midfield,27,France,Without Club,NA,NA,NA,FALSE,-,Summer,10,6,0,350
Newcastle United,Premier League,England,2015,Arrivals,Jonjo Shelvey,https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292,Central Midfield,23,England,Swansea,Premier League,Wales,16000000,FALSE,NA,Winter,17,15,0,1048
Newcastle United,Premier League,England,2015,Arrivals,Andros Townsend,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,Right Winger,24,England,Spurs,Premier League,England,15700000,FALSE,NA,Winter,13,13,4,1089
Newcastle United,Premier League,England,2015,Arrivals,Henri Saivet,https://www.transfermarkt.com/henri-saivet/profil/spieler/51540,Attacking Midfield,25,Senegal,G. Bordeaux,Ligue 1,France,6000000,FALSE,NA,Winter,10,4,0,147
Newcastle United,Premier League,England,2015,Arrivals,Seydou Doumbia,https://www.transfermarkt.com/seydou-doumbia/profil/spieler/75287,Centre-Forward,28,Cote d'Ivoire,AS Roma,Serie A,Italy,1000000,TRUE,NA,Winter,6,3,0,29
Newcastle United,Premier League,England,2015,Arrivals,Mike Williamson,https://www.transfermarkt.com/mike-williamson/profil/spieler/10642,Centre-Back,32,England,Wolves,Championship,England,NA,TRUE,"End of loan Dec 1, 2015",Winter,7,2,1,180
Newcastle United,Premier League,England,2015,Arrivals,Shane Ferguson,https://www.transfermarkt.com/shane-ferguson/profil/spieler/62052,Left Midfield,24,Northern Ireland,Millwall,League One,England,NA,TRUE,"End of loan Jan 23, 2016",Winter,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Arrivals,Ivan Toney,https://www.transfermarkt.com/ivan-toney/profil/spieler/251664,Centre-Forward,19,England,Barnsley FC,League One,England,NA,TRUE,"End of loan Dec 23, 2015",Winter,8,4,0,41
Newcastle United,Premier League,England,2015,Arrivals,Freddie Woodman,https://www.transfermarkt.com/freddie-woodman/profil/spieler/226049,Goalkeeper,18,England,Crawley Town,League Two,England,NA,TRUE,"End of loan Oct 11, 2015",Winter,13,0,0,0
Newcastle United,Premier League,England,2015,Arrivals,Lubomir Satka,https://www.transfermarkt.com/lubomir-satka/profil/spieler/168408,Centre-Back,20,Slovakia,York City,League Two,England,NA,TRUE,"End of loan Feb 29, 2016",Winter,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Shane Ferguson,https://www.transfermarkt.com/shane-ferguson/profil/spieler/62052,Left Midfield,24,Northern Ireland,Millwall,League One,England,400000,FALSE,NA,Winter,NA,NA,NA,NA
Newcastle United,Premier League,England,2015,Departures,Mike Williamson,https://www.transfermarkt.com/mike-williamson/profil/spieler/10642,Centre-Back,32,England,Wolves,Championship,England,330000,FALSE,NA,Winter,7,2,1,180
Newcastle United,Premier League,England,2015,Departures,Florian Thauvin,https://www.transfermarkt.com/florian-thauvin/profil/spieler/184892,Right Winger,23,France,Marseille,Ligue 1,France,NA,TRUE,loan transfer,Winter,22,16,1,568
Newcastle United,Premier League,England,2015,Departures,Mike Williamson,https://www.transfermarkt.com/mike-williamson/profil/spieler/10642,Centre-Back,31,England,Wolves,Championship,England,NA,TRUE,loan transfer,Winter,7,2,1,180
Newcastle United,Premier League,England,2015,Departures,Gaël Bigirimana,https://www.transfermarkt.com/gael-bigirimana/profil/spieler/158697,Central Midfield,22,Burundi,Coventry,League One,England,NA,TRUE,loan transfer,Winter,0,0,0,0
Newcastle United,Premier League,England,2015,Departures,Ivan Toney,https://www.transfermarkt.com/ivan-toney/profil/spieler/251664,Centre-Forward,19,England,Barnsley FC,League One,England,NA,TRUE,loan transfer,Winter,8,4,0,41
